Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.684715,217.78975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.215294,192.6156, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.355209,105.67862, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,590.8875,131.11757, ,40.25,12.628239, 
640, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.602256,217.83296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.14022,192.58034, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.371708,105.69987, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,590.22314,131.51622, ,40.319767,12.748062, 
641, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.624637,217.80705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.145424,192.5779, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.383941,105.69568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,589.5517,131.88489, ,40.244873,12.979487, 
642, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.624637,217.7293, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.13145,192.57027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.383108,105.662834, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,588.8769,132.20213, ,40.19221,13.255428, 
643, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.655717,217.78856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.135994,192.5733, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.374915,105.700134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,588.1081,132.44315, ,40.13367,13.60971, 
644, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.608157,217.71268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.10192,192.57335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.361486,105.700676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,586.9167,131.89227, ,40.039135,14.007201, 
645, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.622457,217.80995, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.15503,192.60875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.366802,105.71366, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,585.8899,132.35641, ,39.943962,14.413932, 
646, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.658638,217.78938, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.19367,192.5962, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.376861,105.662384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,584.81433,133.22644, ,39.815887,14.844828, 
647, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.669572,217.74002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.2882,192.67348, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.3456335,105.75322, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,583.52856,133.68062, ,39.815887,15.23524, 
648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.6641245,217.87727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.3399,192.67374, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.343284,105.72999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,582.35724,134.91153, ,39.689583,15.562992, 
649, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.656386,217.85994, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.275024,192.6638, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.347354,105.76051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,580.9094,135.87614, ,39.672497,15.887816, 
650, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.65315,217.811, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.27362,192.65462, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.366531,105.76084, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,579.5205,137.10062, ,39.656757,16.14084, 
651, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.677875,217.79971, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.306564,192.67474, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.372283,105.80027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,577.9926,138.17604, ,39.701797,16.303593, 
652, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.672164,217.78235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.35462,192.67719, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.3838625,105.78426, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,576.22943,139.05447, ,39.69976,16.363039, 
653, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.614255,217.83261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.32186,192.66447, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.363729,105.76644, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,574.2165,139.75826, ,39.76344,16.39546, 
654, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.636314,217.78572, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.34775,192.67502, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.390922,105.75136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,572.2433,141.16805, ,39.7858,16.36399, 
655, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.636479,217.75554, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.34884,192.65015, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.369507,105.70892, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,570.02563,142.53363, ,39.885956,16.361944, 
656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.62922,217.73485, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.29394,192.6803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.368742,105.69418, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,567.732,143.91637, ,39.935776,16.309725, 
657, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.645811,217.83151, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.28485,192.65808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.358401,105.729675, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,564.956,144.50156, ,39.97834,16.237665, 
658, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.650724,217.72029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.34269,192.6745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.365945,105.73358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,562.1846,145.93134, ,40.088943,16.209736, 
659, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.633116,217.75752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.4995,192.7152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.355014,105.72222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,559.1784,147.35918, ,40.343056,16.166265, 
660, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.621695,217.86545, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.64437,192.83417, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.360717,105.72042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,556.0332,149.08113, ,40.45542,16.085543, 
661, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.665034,217.85147, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107.95187,192.98227, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.38295,105.70636, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,552.7645,150.77138, ,40.60816,16.033535, 
662, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.654347,217.84094, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108.38101,193.27013, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.367298,105.68077, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,549.3859,152.57745, ,40.756363,15.952727, 
663, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.638344,217.7814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,109.12114,193.69576, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.375591,105.73665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,545.8479,154.36095, ,40.951183,15.914797, 
664, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.600473,217.832, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,109.95395,194.1508, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.39129,105.70392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,542.24255,156.47075, ,40.97995,15.843256, 
665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.649547,217.78966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110.92487,194.75735, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.375591,105.73665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,538.3755,158.36691, ,41.155907,15.760657, 
666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.642339,217.67973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112.10843,195.48933, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.368065,105.75372, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,534.5204,160.35416, ,41.215763,15.733719, 
667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.612245,217.64868, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,113.51067,196.29675, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.359851,105.75118, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,530.575,162.3194, ,41.29306,15.737979, 
668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.616042,217.7179, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,114.97152,197.0946, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.365085,105.710846, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,526.7578,164.38023, ,41.27541,15.723981, 
669, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.645908,217.7701, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,116.41298,197.98601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.385579,105.7065, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,523.0299,166.26976, ,41.28467,15.737835, 
670, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.688563,217.77434, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117.93257,198.85623, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.382512,105.718094, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,519.65027,167.98413, ,41.266605,15.766301, 
671, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.603849,217.7854, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,119.39589,199.67369, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.384381,105.72177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,516.9731,169.50261, ,41.170525,15.859927, 
672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.622368,217.77052, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120.6765,200.45422, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.363329,105.70365, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,514.6492,170.60738, ,41.032524,15.946809, 
673, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.661161,217.84229, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,121.78869,201.08194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.41475,105.690796, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,513.0244,171.35245, ,40.873024,16.11057, 
674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.608364,217.8411, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122.708206,201.58916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.381597,105.74831, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,512.0146,171.85367, ,40.68773,16.317133, 
675, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.605647,217.75464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,123.184074,201.8144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.417512,105.72312, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,511.40985,172.11066, ,40.37888,16.579124, 
676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.636857,217.9218, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,123.30345,201.8804, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.400608,105.71433, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,511.0632,172.32925, ,40.01184,16.765331, 
